time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.4800000000000026,0.8976691604797098,0.7899802410859108,23.870182872431077,0.01913268309152727,6.228280133597863,0.0,1.2245967840374423,0.7505065562860365,6.511420780798953,0.023907894330903477,0.02217532744684855,0.0,467.4640449134396,464.7645129177369,466.63700635715423,467.6536002054794
3.5400000000000027,0.9720927711574083,0.8353418006992521,24.261099482639285,0.02055183733810395,6.2298983234598,0.0,1.256041502517938,0.7616701991099928,6.519085435806955,0.023137030883571705,0.03515392480673428,0.0,448.2988728787573,449.35262543987176,447.7777391781865,447.71506425239164
3.6000000000000028,1.048279153442288,0.8813630722008882,24.650784629759688,0.02178703191417597,6.231887485680893,0.0,1.2833387361904656,0.7724827807325573,6.4707010119665735,0.014924041744167657,0.02881641055338561,0.0,430.9126309046813,430.3768883293579,430.56580350496705,429.87022520838815
3.660000000000003,1.1261322551163448,0.9280793728402565,25.03881825031127,0.023104949034663314,6.2341570772414965,0.0,1.3115742726858572,0.784824776569963,6.4637971891006885,0.03324844592592901,0.05154019629360322,0.0,442.36461080192646,444.23296807162086,442.3273690956192,443.8342498975206
3.720000000000003,1.205810679837763,0.9756484755032928,25.43011001049177,0.02518737854541797,6.237068147401301,0.0,1.3440087610415898,0.8010092438778758,6.5786108213201615,0.03747512293885617,0.041662154607184115,0.0,481.02412185839614,480.2765790719713,479.5443588633693,479.8657920182116
3.780000000000003,1.2873254535037322,1.024207376659968,25.827270195706944,0.02716202919105193,6.239198677270004,0.0,1.372877419363894,0.8178201592600385,6.659591077239433,0.021714208878044317,0.01888010382103692,0.0,473.03106493582294,471.27346333583586,471.389021711679,470.1695767310472
3.840000000000003,1.370343805896766,1.0736938871528527,26.225015302753857,0.02838485826639836,6.239833100243278,0.0,1.39432564025016,0.8318369960990801,6.598930115399708,0.017570170946645598,-0.016429025653352903,0.0,430.32088368496613,427.32067488161886,427.6581897325044,427.30496654206627
3.900000000000003,1.4548449742983245,1.124172415370452,26.62375426741717,0.029714607785201075,6.238971054869648,0.0,1.42244039721246,0.8508837500424264,6.691796302429896,0.030048732227770963,-0.010533932317114095,0.0,475.3735278464041,475.82526342717694,474.4584551419941,475.41573819409695
3.960000000000003,1.540905043255428,1.175726713233649,27.02485148742347,0.031053581505897654,6.2385239947622075,0.0,1.4462673854460586,0.8677339108762203,6.678166867246679,-0.0013768510695191787,-0.0019054130629165894,0.0,442.96803016249504,443.6773064249008,445.61541619561444,443.0384685079977
4.020000000000002,1.6283579447249275,1.2282800595942418,27.42421488616069,0.030519088646064674,6.238441583532163,0.0,1.468837467514865,0.884028171794778,6.63419785313106,-0.03156530098344847,-0.00033032373051965105,0.0,434.0649719509066,434.1971985189134,435.05962013833465,432.5239797708606
4.080000000000001,1.7172276178047883,1.2818383324835614,27.822362614628346,0.028512238023859382,6.238096234386681,0.0,1.4934862079591433,0.9010678912664037,6.6373769114974115,-0.03750513828070365,-0.019749955768093345,0.0,450.27589382815034,448.7018073980665,447.6624387346084,447.1782834848092
4.14,1.807505868066399,1.3363319823783313,28.21897452090476,0.02630871587788608,6.236676743720857,0.0,1.5158971531083565,0.9152104052615583,6.583329707878762,-0.03521008277761323,-0.03291867948293019,0.0,430.3951809712194,429.2787833583038,430.41256743204247,430.60614421569034
4.199999999999998,1.899344911182396,1.391743710765953,28.616444809786568,0.02406413990326417,6.234517096953464,0.0,1.545579739205134,0.9316096190068087,6.665181716431465,-0.04221663177568424,-0.04298848363623223,0.0,472.3099745827543,471.53201189231214,472.2209013161469,471.6794099014699
4.259999999999997,1.9926325703906038,1.4479099118250054,29.01116230706967,0.021292058712504947,6.231715057659919,0.0,1.564218986757572,0.9404476873239768,6.493058006684553,-0.05567789257999866,-0.05540751748205826,0.0,391.4770158434422,390.3176780712352,389.9467980663947,388.6852341634906
4.319999999999996,2.0874359007508523,1.5047113659479263,29.402486397429175,0.017906358794011368,6.228452159248468,0.0,1.596185449445497,0.9525939146155231,6.5507176991859275,-0.057972466680676106,-0.05240574870409747,0.0,463.54110596683824,463.77515369894064,463.8371626798985,463.6548603110296
4.379999999999995,2.1839923229007723,1.5621032308160703,29.793186114331554,0.014984046350872582,6.226032913695892,0.0,1.6225851761985668,0.9602265110864543,6.473035564084496,-0.034692509631359024,-0.02324340800908194,0.0,419.7017533198595,422.2247292474245,420.88636756110816,422.8951596710702
4.439999999999993,2.282217671267826,1.6199235481247103,30.18015934765802,0.012541390669177588,6.224494712727196,0.0,1.651714174913755,0.9669350137162878,6.426326591162547,-0.05682606173907716,-0.03091268056003928,0.0,430.0623989454105,429.4119895719608,432.622578779228,430.75337311074856
4.499999999999992,2.382199621214239,1.6780978490118361,30.56407044766035,0.009103130308487195,6.222569718903742,0.0,1.681174562932517,0.9719312684981896,6.371012754096394,-0.05827805884907623,-0.034533090932620164,0.0,427.25999367643726,426.95071351573006,427.6381756201463,427.5120430353199
4.559999999999991,2.4841401763714392,1.7365372242352466,30.94731233710588,0.005729570899521974,6.220694239939039,0.0,1.71700216033463,0.9757209341464937,6.403516007650342,-0.052410354514913424,-0.025403470580153575,0.0,453.47045730749375,454.20307165403125,455.37235256698386,455.839520473282
4.6199999999999894,2.5884202010902375,1.7951533605228058,31.335042610093236,0.002418985472240287,6.21968185810378,0.0,1.759070567360988,0.97780198929395,6.520147204885219,-0.06137608020000655,-0.0037281887168349338,0.0,479.29536238062747,480.9402761265893,481.0996326475914,480.4183454859734
4.679999999999988,2.694997048640188,1.8538142402186943,31.72598061281404,6.282340072451096,6.219129308173347,0.0,1.793507414941754,0.9772562002092853,6.511174277798649,-0.0432128576353085,-0.023394051486117513,0.0,444.3077166442627,442.69215951326,442.8197730602205,444.3096640743321
4.739999999999987,2.8037678975847773,1.9123850743692412,32.11822660525832,6.279229785596549,6.2185919699596965,0.0,1.8322344469586993,0.9748397818340876,6.56337915843534,-0.08093926229773908,0.010402547014060633,0.0,461.0181550840109,463.6815123739149,464.0317059779497,461.0578741432742
4.799999999999986,2.914683761625145,1.9707544948159361,32.51083256294497,6.274005069329803,6.218790323048847,0.0,1.8649166486180875,0.9703881678949753,6.523737367209223,-0.10364181490939506,-0.01726966889066791,0.0,435.73302371996937,433.4128736088764,434.8311265383559,432.9178299400306
4.859999999999984,3.0279232051439835,2.028705931126868,32.90670110187266,6.2673984772756235,6.217851300631864,0.0,1.9097673761805403,0.9606278906330624,6.671020799673897,-0.12795930846986914,-0.012594076535820127,0.0,491.58295561298723,491.92949326594265,490.4399878324575,488.6202470720112
4.919999999999983,3.143665160646321,2.085970370367704,33.3082825464212,6.25929227667705,6.2171805592676765,0.0,1.9483307871801177,0.9474402433460182,6.714777320551954,-0.15585541023304395,-0.008489328367205281,0.0,461.5008416847973,461.824926872657,462.8785918842632,460.660749248617
4.979999999999982,3.2619304711880694,2.1422031988903005,33.71553504701868,6.250796844720682,6.217054104931208,0.0,1.993802471652207,0.9260311237552842,6.85944734491772,-0.12240929858620908,0.008306034730408017,0.0,491.53830426043334,492.78171212090945,490.6451986623742,493.1052227023357
5.0399999999999805,3.3825935635993107,2.1971336120759073,34.12655667516315,6.243710004912973,6.218038576505034,0.0,2.028218919694526,0.9043555979846323,6.841404197438029,-0.11067780916050463,0.02903144084106641,0.0,444.1793039565028,445.8761203011661,444.0408433074187,444.9898366747984
